cycle, observation, reward, action, explored, explore_rate, total reward, average reward
68, 1, 99, 2, 0, 0.00993322, 5820, 85.5882
69, 1, 99, 2, 0, 0.00993223, 5919, 85.7826
70, 0, 99, 2, 0, 0.00993123, 6018, 85.9714
71, 1, 99, 2, 0, 0.00993024, 6117, 86.1549
72, 1, 99, 2, 0, 0.00992925, 6216, 86.3333
73, 1, 99, 2, 0, 0.00992826, 6315, 86.5068
74, 1, 99, 2, 0, 0.00992726, 6414, 86.6757
75, 0, 99, 1, 0, 0.00992627, 6513, 86.84
76, 2, 0, 2, 0, 0.00992528, 6513, 85.6974
77, 0, 99, 2, 0, 0.00992428, 6612, 85.8701
78, 0, 99, 2, 0, 0.00992329, 6711, 86.0385
79, 0, 99, 2, 0, 0.0099223, 6810, 86.2025
80, 0, 99, 2, 0, 0.00992131, 6909, 86.3625
81, 0, 99, 2, 0, 0.00992032, 7008, 86.5185
82, 0, 99, 2, 0, 0.00991932, 7107, 86.6707
83, 0, 99, 2, 0, 0.00991833, 7206, 86.8193
84, 0, 99, 2, 0, 0.00991734, 7305, 86.9643
85, 0, 99, 2, 0, 0.00991635, 7404, 87.1059
86, 0, 99, 2, 0, 0.00991536, 7503, 87.2442
87, 0, 99, 2, 0, 0.00991436, 7602, 87.3793
88, 0, 99, 2, 0, 0.00991337, 7701, 87.5114
89, 0, 99, 2, 0, 0.00991238, 7800, 87.6404
90, 0, 99, 2, 0, 0.00991139, 7899, 87.7667
91, 1, 99, 2, 0, 0.0099104, 7998, 87.8901
92, 1, 99, 2, 0, 0.00990941, 8097, 88.0109
93, 0, 99, 2, 0, 0.00990842, 8196, 88.129
94, 1, 99, 2, 0, 0.00990743, 8295, 88.2447
95, 1, 99, 2, 0, 0.00990644, 8394, 88.3579
96, 0, 99, 2, 0, 0.00990545, 8493, 88.4688
97, 0, 99, 2, 0, 0.00990445, 8592, 88.5773
98, 0, 99, 2, 0, 0.00990346, 8691, 88.6837
99, 0, 99, 2, 0, 0.00990247, 8790, 88.7879
100, 0, 99, 2, 0, 0.00990148, 8889, 88.89
101, 0, 99, 2, 0, 0.00990049, 8988, 88.9901
102, 0, 99, 2, 0, 0.0098995, 9087, 89.0882
103, 0, 99, 2, 0, 0.00989851, 9186, 89.1845
104, 1, 99, 2, 0, 0.00989752, 9285, 89.2788
105, 0, 99, 2, 0, 0.00989653, 9384, 89.3714
106, 0, 99, 2, 0, 0.00989554, 9483, 89.4623
107, 0, 99, 2, 0, 0.00989455, 9582, 89.5514
108, 1, 99, 2, 0, 0.00989357, 9681, 89.6389
109, 0, 99, 2, 0, 0.00989258, 9780, 89.7248
110, 0, 99, 2, 0, 0.00989159, 9879, 89.8091
111, 0, 99, 2, 0, 0.0098906, 9978, 89.8919
112, 0, 99, 2, 0, 0.00988961, 10077, 89.9732
113, 1, 99, 2, 0, 0.00988862, 10176, 90.0531
114, 0, 99, 2, 0, 0.00988763, 10275, 90.1316
115, 0, 99, 2, 0, 0.00988664, 10374, 90.2087
116, 0, 99, 2, 0, 0.00988565, 10473, 90.2845
117, 0, 99, 2, 0, 0.00988466, 10572, 90.359
118, 0, 99, 2, 0, 0.00988368, 10671, 90.4322
119, 1, 99, 2, 0, 0.00988269, 10770, 90.5042
120, 0, 99, 2, 0, 0.0098817, 10869, 90.575
121, 1, 99, 2, 0, 0.00988071, 10968, 90.6446
122, 0, 99, 2, 0, 0.00987972, 11067, 90.7131
123, 0, 99, 2, 0, 0.00987874, 11166, 90.7805
124, 0, 99, 2, 0, 0.00987775, 11265, 90.8468
125, 0, 99, 2, 0, 0.00987676, 11364, 90.912
126, 0, 99, 2, 0, 0.00987577, 11463, 90.9762
127, 0, 99, 2, 0, 0.00987478, 11562, 91.0394
128, 0, 99, 2, 0, 0.0098738, 11661, 91.1016
129, 1, 99, 2, 0, 0.00987281, 11760, 91.1628
130, 1, 99, 2, 0, 0.00987182, 11859, 91.2231
131, 0, 99, 2, 0, 0.00987083, 11958, 91.2824
132, 0, 99, 2, 0, 0.00986985, 12057, 91.3409
133, 0, 99, 2, 0, 0.00986886, 12156, 91.3985
134, 0, 99, 2, 0, 0.00986787, 12255, 91.4552
135, 0, 99, 2, 0, 0.00986689, 12354, 91.5111
136, 0, 99, 2, 0, 0.0098659, 12453, 91.5662
137, 0, 99, 2, 0, 0.00986491, 12552, 91.6204
138, 0, 99, 2, 0, 0.00986393, 12651, 91.6739
139, 0, 99, 2, 0, 0.00986294, 12750, 91.7266
140, 0, 99, 2, 0, 0.00986195, 12849, 91.7786
141, 0, 99, 2, 0, 0.00986097, 12948, 91.8298
142, 0, 99, 2, 0, 0.00985998, 13047, 91.8803
143, 0, 99, 2, 0, 0.009859, 13146, 91.9301
144, 0, 99, 2, 0, 0.00985801, 13245, 91.9792
145, 0, 99, 2, 0, 0.00985702, 13344, 92.0276
146, 0, 99, 2, 0, 0.00985604, 13443, 92.0753
147, 0, 99, 2, 0, 0.00985505, 13542, 92.1224
148, 1, 99, 2, 0, 0.00985407, 13641, 92.1689
149, 0, 99, 2, 0, 0.00985308, 13740, 92.2148
150, 0, 99, 2, 0, 0.0098521, 13839, 92.26
151, 1, 99, 2, 0, 0.00985111, 13938, 92.3046
152, 0, 99, 2, 0, 0.00985013, 14037, 92.3487
153, 0, 99, 2, 0, 0.00984914, 14136, 92.3922
154, 0, 99, 2, 0, 0.00984816, 14235, 92.4351
155, 0, 99, 2, 0, 0.00984717, 14334, 92.4774
156, 0, 99, 2, 0, 0.00984619, 14433, 92.5192
157, 0, 99, 2, 0, 0.0098452, 14532, 92.5605
158, 0, 99, 2, 0, 0.00984422, 14631, 92.6013
159, 1, 99, 2, 0, 0.00984323, 14730, 92.6415
160, 0, 99, 2, 0, 0.00984225, 14829, 92.6813
161, 1, 99, 2, 0, 0.00984127, 14928, 92.7205
162, 0, 99, 2, 0, 0.00984028, 15027, 92.7593
163, 0, 99, 2, 0, 0.0098393, 15126, 92.7975
164, 0, 99, 1, 1, 0.00983831, 15225, 92.8354
165, 2, 110, 2, 0, 0.00983733, 15335, 92.9394
166, 1, 99, 2, 0, 0.00983635, 15434, 92.9759
167, 1, 99, 2, 0, 0.00983536, 15533, 93.012
168, 1, 99, 2, 0, 0.00983438, 15632, 93.0476
169, 1, 99, 2, 0, 0.0098334, 15731, 93.0828
170, 1, 99, 2, 0, 0.00983241, 15830, 93.1176
171, 1, 99, 2, 0, 0.00983143, 15929, 93.152
172, 1, 99, 2, 0, 0.00983045, 16028, 93.186
173, 1, 99, 2, 0, 0.00982946, 16127, 93.2197
174, 1, 99, 2, 0, 0.00982848, 16226, 93.2529
175, 1, 99, 2, 0, 0.0098275, 16325, 93.2857
176, 1, 99, 2, 0, 0.00982651, 16424, 93.3182
177, 1, 99, 2, 0, 0.00982553, 16523, 93.3503
178, 1, 99, 2, 0, 0.00982455, 16622, 93.382
179, 1, 99, 2, 0, 0.00982357, 16721, 93.4134
180, 1, 99, 2, 0, 0.00982258, 16820, 93.4444
181, 1, 99, 2, 0, 0.0098216, 16919, 93.4751
182, 1, 99, 2, 0, 0.00982062, 17018, 93.5055
183, 1, 99, 2, 0, 0.00981964, 17117, 93.5355
184, 1, 99, 2, 0, 0.00981866, 17216, 93.5652
185, 1, 99, 2, 0, 0.00981767, 17315, 93.5946
186, 1, 99, 2, 0, 0.00981669, 17414, 93.6237
187, 1, 99, 2, 0, 0.00981571, 17513, 93.6524
